,name,date,county,size,%_contained,high_temp,low_temp,high_humidity,low_humidity,wind_speed,wind_gust,fuel_temp,fuel_moisture,max_radiation,peak_wind_direction
949,Caples Fire,10/11/2019,El Dorado,3435,100,63.6,36.6,41.9,9.8,0.5059000000000001,2.3081000000000014,8.722500000000002,6.503999999999995,146.21,167.72
950,Chaparral Fire,9/29/2019,El Dorado,22,100,49.8,29.1,88.7,41.1,0.5692000000000003,2.5260000000000007,5.795099999999999,20.197999999999997,147.24,160.22
951,Country Fire,9/3/2019,El Dorado,85,100,81.1,54.7,55.2,19.2,0.7519000000000002,2.9687,21.244299999999996,7.441999999999998,184.33,172.55
952,Patterson Fire,8/15/2019,El Dorado,35,100,83.5,56.3,49.1,16.8,0.7523000000000006,2.7501000000000015,21.527399999999997,6.391999999999997,259.29,200.75
953,Greenstone Fire,8/14/2019,El Dorado,16,100,82.2,54.3,52.8,18.2,0.7298000000000004,2.745400000000001,21.821699999999996,6.355000000000001,262.47,197.82
954,Carson Fire,7/30/2019,El Dorado,13,100,79.0,50.9,57.0,15.3,0.8104000000000009,3.1292,20.210600000000007,6.638999999999999,307.0,195.98
955,Forest Fire,10/27/2019,Contra Costa,50,100,78.8,48.6,37.6,17.2,6.236100000000002,11.350199999999997,13.394999999999998,4.833000000000001,152.02,116.75
956,Sky Fire,10/27/2019,Contra Costa,150,100,78.8,48.6,37.6,17.2,6.236100000000002,11.350199999999997,13.394999999999998,4.833000000000001,152.02,116.75
957,Cypress Complex,10/27/2019,Contra Costa,200,100,78.8,48.6,37.6,17.2,6.236100000000002,11.350199999999997,13.394999999999998,4.833000000000001,152.02,116.75
958,Nustar Fire,10/15/2019,Contra Costa,15,100,75.2,57.2,56.2,24.0,2.3599000000000014,4.7511,15.267399999999999,10.679,156.15,234.84
960,Sellers Fire,8/7/2019,Contra Costa,58,100,89.2,60.4,77.6,23.8,4.322899999999999,6.7853999999999965,17.58939999999999,16.822000000000003,234.83,201.89
961,Marsh Complex,8/2/2019,Contra Costa,757,100,83.6,57.2,91.2,40.4,3.657000000000002,5.4323000000000015,20.1274,15.638,284.46,201.07
962,Fellow Fire,7/5/2019,Contra Costa,24,100,84.6,60.4,69.8,27.2,4.8233,7.072799999999998,15.76759999999999,16.679000000000002,259.63,204.99
963,Willow Fire,6/6/2019,Contra Costa,23,100,88.6,56.2,70.4,28.6,4.1799,7.564200000000002,19.671800000000008,10.688000000000002,337.11,158.02
964,Spring Fire,8/14/2019,Colusa,20,100,100.0,63.0,67.0,19.0,1.7966000000000006,4.015100000000002,30.5493,6.237000000000002,315.8,162.72
965,Lynette Fire,9/22/2019,Calaveras,67,100,77.5,56.0,67.0,23.75,2.2092000000000005,4.6526,23.066600000000005,7.267,230.57,174.35
966,Whiskey Fire,7/18/2019,Calaveras,27,100,85.0,61.5,69.25,29.5,2.1643000000000012,4.567800000000004,26.778099999999995,6.701999999999998,333.14,192.41
967,Nelson Fire,10/24/2019,Butte,80,100,68.83333333333333,51.666666666666664,14.833333333333334,6.5,9.346699999999998,15.360799999999994,17.7781,4.553000000000001,145.81,322.0
968,Hwy Fire,9/28/2019,Butte,300,100,58.0,40.833333333333336,80.83333333333333,34.333333333333336,3.6969,6.714499999999999,11.210999999999991,15.315000000000012,160.98,276.6
969,Swedes Fire,9/7/2019,Butte,496,100,74.33333333333333,52.0,39.833333333333336,13.166666666666666,2.7989000000000006,5.1773000000000025,20.527599999999996,7.428,213.82,273.11
970,Forbestown Fire,9/6/2019,Butte,58,100,75.5,52.0,45.166666666666664,14.5,2.717700000000001,5.0248,22.4388,6.908000000000003,231.43,280.49
971,Moms Fire,7/23/2019,Butte,10,100,78.0,57.666666666666664,50.666666666666664,19.5,3.2001999999999997,5.959299999999997,29.12789999999999,5.515999999999998,305.72,293.06
972,Mayberry Fire,6/29/2019,Butte,12,100,67.5,48.0,42.833333333333336,14.666666666666666,3.6251000000000033,6.526799999999998,23.2723,5.744000000000001,338.74,293.58
973,32 Fire,6/15/2019,Butte,17,100,72.83333333333333,51.166666666666664,64.66666666666667,29.333333333333332,3.741799999999999,6.540500000000004,26.6947,8.872000000000002,328.38,292.83
974,Meridian Fire,5/1/2019,Butte,50,100,58.166666666666664,40.5,59.166666666666664,17.166666666666668,4.004999999999999,7.143399999999998,17.172299999999993,8.032999999999998,287.46,297.85
975,Cana Fire,4/30/2019,Butte,10,100,60.5,39.666666666666664,74.66666666666667,33.333333333333336,3.5672999999999973,6.750200000000001,15.866499999999991,9.099000000000002,250.31,301.88
976,Electra Fire,9/25/2019,Amador,10,100,92.0,69.5,46.0,19.0,1.1015000000000021,3.070900000000001,21.161100000000005,9.130000000000004,191.51,194.85
977,Mines Fire,10/24/2019,Alameda,35,100,81.2,65.0,26.8,11.6,3.902299999999999,7.684000000000001,20.33359999999999,5.159,125.65,171.4
979,Mines Fire,9/2/2019,Alameda,11,100,87.2,67.0,59.2,27.8,2.6734000000000004,4.774200000000001,20.182900000000004,13.063999999999998,208.98,223.79
980,Carroll Fire,8/31/2019,Alameda,19,100,88.0,63.8,71.6,27.2,2.2307000000000015,4.1037,21.749300000000012,12.047999999999996,227.47,223.27
981,Patterson Fire,8/21/2019,Alameda,139,100,83.4,57.4,88.6,37.0,2.3510000000000018,4.210699999999999,21.7437,13.578000000000001,236.51,216.63
982,Harte Fire,8/9/2019,Alameda,240,100,73.0,54.0,84.2,46.8,2.4856000000000007,4.8987000000000025,20.715700000000005,13.503000000000004,231.88,225.92
983,Mid Fire,7/12/2019,Alameda,22,100,80.6,57.4,80.2,36.0,2.4311,4.5606000000000035,20.01119999999999,12.958,278.73,219.62
984,Bikeway Fire,7/5/2019,Alameda,25,100,77.8,57.0,78.6,37.0,3.6387000000000027,6.6076,16.8171,14.708999999999998,224.54,235.0
985,Mountain Fire,6/21/2019,Alameda,30,100,72.8,53.0,92.2,39.8,2.5571,4.536800000000002,19.417099999999998,11.710000000000003,282.13,223.37
